entropy,file_length,max_line_length,nb_lines,eval_count,exec_count,obfuscation_count,fs_count,network_input_count,special_char_ratio,avg_var_length,long_vars_count,whitespace_ratio,label
5.179,1449,123,17,0,0,0,0,0,0.5093167701863354,2.3035714285714284,0,0.012422360248447204,1
5.596,41823,1505,661,5,15,1,3,152,0.2839585873801497,5.977827050997782,16,0.07945388900844033,1
4.459,27,27,1,1,0,0,0,1,0.48148148148148145,6.0,0,0.07407407407407407,1
5.405,94931,998,2019,9,9,2,8,294,0.3155555087379254,5.268656716417911,53,0.18308034256459954,1
6.595,1444,482,39,1,0,1,0,6,0.38850415512465375,8.0,1,0.12673130193905818,1
5.672,229305,120,1901,1,0,0,0,0,0.00015699614051154577,9.0,0,0.008285907415887138,1
5.456,1643,45,49,0,0,0,0,0,0.2872793670115642,3.2162162162162162,0,0.0852099817407182,1
5.672,204549,4755,1434,46,5,8,2,646,0.3520574532263663,2.7539940251980775,16,0.0289368317615828,1
5.79,33642,1047,1034,0,7,1,7,40,0.2630343023601451,5.774585635359116,36,0.09687295642351822,1
5.499,34413,486,829,0,0,0,0,0,0.17972859093947055,0.0,0,0.1291372446459187,1
6.165,2006,84,25,0,0,0,0,0,0.38035892323030907,8.31081081081081,19,0.06081754735792622,1
5.551,58708,695,1420,1,11,0,14,172,0.2973870682019486,4.972477064220183,52,0.08692171424678068,1
4.541,50,40,4,1,0,0,0,0,0.32,0.0,0,0.08,1
5.478,22928,22927,2,1,0,0,0,0,0.26609385903698535,12.90625,23,0.08060013956734124,1
5.926,1542,91,18,0,0,0,0,0,0.3858625162127108,7.0344827586206895,11,0.12710765239948119,1
5.235,773,94,24,0,0,0,1,3,0.2276843467011643,5.111111111111111,0,0.08020698576972833,1
6.009,110080,109903,11,0,0,0,0,0,0.0338390261627907,4.857142857142857,0,0.0001907703488372093,1
5.171,1930,153,45,0,0,0,1,11,0.2839378238341969,5.8,0,0.16528497409326426,1
5.63,163277,2289,3146,5,36,10,14,24,0.2657937125253404,5.72624374835483,377,0.11811828977749468,1
5.673,614693,91,7688,1,0,0,0,0,8.947555934425802e-05,9.0,0,0.01254610024841669,1
4.909,74,40,5,0,0,0,0,2,0.47297297297297297,5.0,0,0.08108108108108109,1
5.016,763,78,30,0,0,0,0,9,0.30930537352555704,6.916666666666667,0,0.16644823066841416,1
5.234,1449,122,17,0,0,0,0,0,0.4030365769496204,2.868217054263566,2,0.012422360248447204,1
4.775,67,66,2,1,0,0,0,1,0.47761194029850745,2.6666666666666665,0,0.04477611940298507,1
6.056,57396,55438,42,1,0,3,0,0,0.0420761028643111,8.4,3,0.001184751550630706,1
5.446,233,72,7,0,0,0,0,2,0.33047210300429186,6.5,0,0.09012875536480687,1
5.688,85664,3916,1556,2,11,11,23,255,0.2974411654837505,4.874122601778193,10,0.09238419872992155,1
4.516,224883,8740,3134,4,13,14,19,655,0.19106379761920644,5.812134706373504,135,0.4039611709199895,1
6.079,68300,65037,201,1,0,2,0,0,0.04225475841874085,6.142857142857143,1,0.007818448023426062,1
5.969,29011,20362,108,0,0,0,0,0,0.03440074454517252,6.041666666666667,1,0.006790527730860708,1
4.975,228,71,8,0,0,0,1,2,0.39035087719298245,2.7857142857142856,0,0.18421052631578946,1
4.712,34,34,1,1,0,0,0,1,0.4117647058823529,6.0,0,0.029411764705882353,1
5.503,4485,141,231,1,1,1,0,36,0.3083612040133779,5.825,4,0.13600891861761427,1
5.408,12415,424,755,0,3,0,2,19,0.2693515908175594,5.6503067484662575,4,0.18622633910592026,1
6.031,34574,34231,21,1,0,2,0,0,0.03551801932087696,6.0,0,0.001590790767628854,1
5.678,177324,91,2194,1,0,0,0,0,0.0003045273059484334,9.0,0,0.012508177122104171,1
5.202,1449,130,17,0,0,0,0,0,0.5093167701863354,2.1043478260869564,0,0.012422360248447204,1
6.05,24937,238,118,0,0,0,0,1,0.04338934113967197,6.5,0,0.004932429722901712,1
5.668,92156,89944,36,1,0,1,0,0,0.005740266504622596,3.0,0,0.0008680932332132471,1
5.205,1439,133,16,0,0,0,0,0,0.5079916608756081,2.251968503937008,0,0.0118137595552467,1
5.907,1697,90,20,0,0,0,0,0,0.3930465527401296,6.387096774193548,8,0.126694166175604,1
5.674,587321,91,7255,1,0,0,0,0,9.36455532834685e-05,9.0,0,0.012393563315461221,1
5.487,2475,183,79,0,2,0,0,3,0.2812121212121212,6.589743589743589,4,0.1393939393939394,1
5.282,392,73,11,4,0,0,0,1,0.2653061224489796,4.666666666666667,0,0.04591836734693878,1
4.691,89,88,2,0,0,0,0,1,0.39325842696629215,5.6,0,0.0898876404494382,1
5.672,438827,91,5356,1,0,0,0,0,0.00012533412939495518,9.0,0,0.012259956657179253,1
5.952,156553,39948,2831,7,9,6,14,511,0.21525617522500368,6.254765395894428,107,0.08300703276206779,1
5.218,1456,122,17,0,0,0,0,0,0.5068681318681318,2.1487603305785123,0,0.012362637362637362,1
4.583,447,361,7,0,0,0,0,0,0.5995525727069351,3.8947368421052633,0,0.020134228187919462,1
5.198,1466,116,18,0,0,0,0,0,0.40313778990450205,3.0155038759689923,1,0.01296043656207367,1
4.971,42754,42623,12,1,0,0,0,0,0.3341207840202086,13.5,3,0.14143705852084015,1
5.624,68535,1603,1963,4,8,5,10,25,0.2809659298168819,6.439775910364146,70,0.1426716276355147,1
5.135,1486,103,20,1,0,0,0,0,0.40713324360699865,2.7593984962406015,1,0.014131897711978465,1
5.347,30416,634,989,1,7,2,5,16,0.2698250920568122,6.133474576271187,75,0.16389400315623356,1
5.316,211,87,10,0,0,0,0,1,0.3222748815165877,5.571428571428571,0,0.12796208530805686,1
6.075,135460,39947,2211,6,9,9,14,406,0.2156799055071608,6.185304990757856,44,0.06878045179388749,1
6.109,1372,86,17,0,0,0,0,0,0.4067055393586006,6.955555555555556,8,0.08090379008746355,1
5.298,5436,178,205,1,0,1,0,6,0.18543046357615894,6.102564102564102,0,0.1949963208241354,1
5.433,8125,150,293,0,0,0,2,39,0.30633846153846156,5.12280701754386,0,0.10633846153846153,1
6.009,109547,109371,10,0,0,0,0,0,0.034167982692360356,4.857142857142857,0,0.0001825700384309931,1
5.332,1302,111,17,0,0,0,0,0,0.4485407066052227,2.5968992248062017,1,0.013824884792626729,1
5.086,70683,615,3229,1,6,1,8,26,0.25928441067866387,5.381144781144781,42,0.2719324307117694,1
5.424,11667,172,440,0,1,1,0,22,0.2152224222165081,5.6938775510204085,10,0.1784520442273078,1
5.333,9757,204,246,0,1,0,0,3,0.3326842267090294,8.5,6,0.20446858665573434,1
4.517,45502,167,1712,1,0,0,1,4,0.16335545690299327,8.022408963585434,150,0.3591930025053844,1
2.82,419,419,1,1,0,0,0,0,0.14081145584725538,6.333333333333333,0,0.6324582338902148,1
5.623,96370,2990,1552,1,9,0,23,363,0.2908062675106361,5.018906840838776,46,0.053076683615232954,1
5.369,206,51,7,0,0,0,0,2,0.3155339805825243,4.333333333333333,0,0.08737864077669903,1
6.014,93534,93127,17,1,0,2,0,0,0.037227104582290935,5.0,0,0.0003314302820364787,1
5.707,13639,13639,1,1,0,0,0,0,0.019576215265048758,10.0,0,0.0005865532663685021,1
5.618,77344,1240,1620,10,8,6,9,385,0.26567025237898223,5.0006839945280435,50,0.16286977658254034,1
4.915,33366,110,1381,0,6,0,7,50,0.20607804351735298,7.6241234221598875,88,0.3111850386621111,1
5.245,342,55,19,0,0,0,0,1,0.28362573099415206,5.0,0,0.10526315789473684,1
5.468,111573,1255,4820,0,25,0,18,29,0.2308264544289389,5.92842618950793,149,0.14855744669409265,1
6.102,21192,609,256,1,0,2,0,6,0.04836730841827105,6.9411764705882355,0,0.012599093997734994,1
5.141,11181,155,331,0,0,3,2,49,0.25596994902066006,5.6875,4,0.2299436544137376,1
6.017,89670,89154,23,1,0,2,0,0,0.03877551020408163,4.428571428571429,0,0.0005018400802944129,1
5.738,11069,120,97,1,0,0,0,0,0.0031619839190532117,9.0,0,0.008763212575661757,1
5.723,80664,8885,2136,4,19,7,27,260,0.2583680452246355,5.574645129711209,109,0.11617326192601408,1
6.253,294,50,25,1,1,0,0,2,0.564625850340136,3.0,0,0.15306122448979592,1
5.19,1439,133,16,0,0,0,0,0,0.6150104239054899,2.1578947368421053,0,0.0118137595552467,1
5.328,1305,99,18,0,0,0,0,1,0.4528735632183908,2.546153846153846,1,0.014559386973180077,1
5.422,2221,115,68,0,3,0,0,14,0.2832057631697434,8.631578947368421,5,0.11481314723097703,1
6.121,1830,1830,1,0,0,0,0,0,0.13879781420765028,7.384615384615385,2,0.007650273224043716,1
5.817,2865,2865,1,0,0,0,0,0,0.11343804537521815,7.333333333333333,2,0.08376963350785341,1
5.672,604827,83,7566,1,0,0,0,0,8.432163246680456e-05,9.0,0,0.012547389584129015,1
5.438,142735,2290,2831,3,44,10,13,77,0.28316810873296666,5.728951048951049,358,0.131600518443269,1
5.042,199,123,5,2,0,0,0,1,0.31155778894472363,3.272727272727273,0,0.10050251256281408,1
5.561,219895,120043,1054,9,9,6,10,383,0.13717910821073695,6.322248243559719,76,0.048136610655085385,1
5.21,1469,104,19,0,0,0,0,0,0.5119128658951668,2.1779661016949152,0,0.013614703880190605,1
5.375,280,72,10,0,0,0,0,0,0.21785714285714286,9.0,0,0.08571428571428572,1
5.534,74478,482,2144,2,8,4,10,30,0.2844732672735573,6.230093071354705,76,0.14703670882676764,1
5.276,7676,454,222,0,4,0,0,2,0.19971339239187078,6.0,0,0.15971860343929128,1
5.3,2732,347,94,0,9,0,0,15,0.20607613469985359,6.089285714285714,4,0.18118594436310395,1
4.902,107,41,10,0,0,1,0,1,0.37383177570093457,2.857142857142857,0,0.12149532710280374,1
5.414,113,113,1,0,0,0,0,3,0.3893805309734513,6.0,0,0.017699115044247787,1
5.263,14136,187,343,0,1,0,0,0,0.2469581211092247,6.349367088607595,25,0.13992642897566496,1
4.942,16342,1152,333,0,0,2,2,0,0.28142210255782646,8.947626841243862,247,0.23057153347203524,1
4.948,114,24,8,1,0,0,0,1,0.45614035087719296,2.6363636363636362,0,0.06140350877192982,1
5.847,151388,39953,2558,9,9,6,10,372,0.18501466430628583,6.407495256166983,98,0.09685047692023145,1
3.537,13410,13116,9,0,0,0,0,0,0.2658463832960477,6.0,0,0.007680835197613721,1
5.723,80672,8886,2138,4,19,7,27,260,0.2582308607695359,5.575416258570029,109,0.11622372074573582,1
5.225,1469,106,19,0,0,0,0,0,0.40707964601769914,2.917293233082707,2,0.013614703880190605,1
5.667,15268,15267,2,0,0,97,0,27,0.3515195179460309,4.8436781609195405,0,0.02089337175792507,1
5.296,117,70,7,1,0,0,0,1,0.2905982905982906,3.3333333333333335,0,0.10256410256410256,1
5.468,46551,3049,564,3,11,0,7,161,0.2750961311250027,5.1478787878787875,5,0.08697987153874245,1
5.03,80,50,4,0,0,0,0,2,0.325,5.5,0,0.075,1
5.205,1466,116,18,0,0,0,0,0,0.5081855388813097,2.1913043478260867,0,0.01296043656207367,1
5.997,210650,210463,7,1,0,4,0,0,0.036767149299786375,9.333333333333334,0,5.696653216235462e-05,1
5.168,70076,1716,1461,3,10,6,17,283,0.21332553227923967,5.410958904109589,71,0.2479450881899652,1
6.002,66717,66701,3,1,0,4,0,0,0.032930137746001766,0.0,0,2.9977367087848675e-05,1
5.325,856,108,41,0,0,0,0,3,0.27102803738317754,6.666666666666667,0,0.12032710280373832,1
5.317,485,123,10,0,0,0,0,3,0.32577319587628867,6.666666666666667,0,0.09072164948453608,1
5.697,67176,2932,1337,1,10,6,19,268,0.2669852328212457,6.061114842175957,85,0.08864773133261879,1
2.423,626,120,24,0,0,0,0,0,0.9185303514376997,6.888888888888889,0,0.04153354632587859,1
5.201,25464,284,790,0,1,0,0,0,0.20354225573358467,0.0,0,0.22596606974552308,1
5.306,145,56,8,1,0,0,0,2,0.25517241379310346,4.75,0,0.12413793103448276,1
6.082,48669,428,1214,4,5,2,2,83,0.20170950707842775,6.08968058968059,61,0.08218784030902627,1
5.406,2963,175,98,0,0,0,0,17,0.2797840026999662,6.729166666666667,2,0.09956125548430644,1
5.208,1466,118,18,0,0,0,0,0,0.40313778990450205,2.8846153846153846,2,0.01296043656207367,1
4.753,51961,465,1231,0,21,0,6,10,0.23109639922249378,5.766612641815235,85,0.3130617193664479,1
5.025,1476,104,19,0,0,0,0,0,0.5094850948509485,2.211864406779661,0,0.013550135501355014,1
2.677,423,423,1,1,0,0,0,0,0.13947990543735225,6.0,0,0.6430260047281324,1
5.563,15526,310,503,2,0,0,4,46,0.31637253639057067,6.225806451612903,39,0.08179827386319721,1
6.061,504,294,3,1,0,0,0,1,0.5952380952380952,3.3333333333333335,0,0.027777777777777776,1
5.699,191866,578,7759,5,14,12,12,714,0.2998915910062231,6.010010649627263,208,0.1263225376043697,1
5.738,99940,1313,2130,5,7,5,9,405,0.26781068641184713,5.890096113664856,89,0.13479087452471483,1
5.711,38636,91,482,1,0,0,0,0,0.0013717776167305104,9.0,0,0.013096593850295062,1
5.419,1912,66,76,0,1,0,6,6,0.26359832635983266,5.942028985507246,0,0.10251046025104603,1
5.34,1302,108,17,0,0,0,0,0,0.4485407066052227,2.5426356589147288,0,0.013824884792626729,1
4.795,48455,48455,1,0,0,0,0,1,0.38282942936745434,4.795827785175322,0,0.05464864307089052,1
5.924,1587,99,18,0,0,0,0,0,0.36231884057971014,8.022222222222222,10,0.14492753623188406,1
6.066,577856,66048,8131,6,155,39,195,658,0.14453254790120723,5.498219735503561,100,0.057034970650127366,1
4.699,5069,458,157,0,0,0,0,3,0.14973367528112053,5.920454545454546,2,0.31485500098638786,1
6.378,294,294,1,1,0,1,0,0,0.40476190476190477,0.0,0,0.027210884353741496,1
5.37,11552,200,486,1,0,15,1,3,0.22100069252077562,6.4655172413793105,16,0.19823407202216067,1
5.354,33796,180,1166,0,1,0,0,0,0.25236714404071486,7.2226277372262775,60,0.1456977157060007,1
4.767,112,42,6,0,0,1,0,2,0.3125,4.5,0,0.19642857142857142,1
5.512,12879,908,755,0,3,0,2,19,0.27486606102958305,5.6503067484662575,4,0.17858529388927713,1
5.221,183,42,8,0,0,0,0,1,0.366120218579235,4.166666666666667,0,0.08196721311475409,1
5.141,663,122,16,1,0,0,0,0,0.2081447963800905,12.380952380952381,10,0.09954751131221719,1
5.522,12828,384,366,1,1,0,2,40,0.28476769566573124,6.007220216606498,8,0.109526036794512,1
5.507,66032,785,1519,6,7,2,8,320,0.2668554640174461,4.92014652014652,49,0.1823964138599467,1
4.671,131627,348,4044,1,0,2,0,0,0.1444308538521732,7.53134328358209,584,0.33950481284234996,1
5.553,66803,998,1533,8,8,1,8,275,0.26867056868703504,4.9753086419753085,48,0.16907923296857927,1
5.768,169047,167784,3,1,0,0,0,0,0.004892130590900755,10.0,0,0.00011831029240388768,1
4.678,64,53,4,0,0,0,0,1,0.390625,9.0,0,0.171875,1
5.259,232,137,4,0,0,0,0,3,0.2974137931034483,9.0,0,0.03879310344827586,1
5.794,2846,2846,1,0,0,0,0,0,0.11419536191145467,6.375,4,0.08854532677442024,1
5.487,1356,99,43,0,0,0,1,6,0.3281710914454277,5.68,0,0.1710914454277286,1
5.224,55673,2220,1308,2,1,0,7,95,0.29773858064052594,6.289312977099237,85,0.27149605733479426,1
6.022,28048,27794,12,1,0,4,0,0,0.03322875071306332,4.666666666666667,0,0.001069594980034227,1
4.823,243,232,4,1,0,0,0,0,0.4567901234567901,3.2083333333333335,0,0.01646090534979424,1
5.237,1456,132,17,0,0,0,0,0,0.4010989010989011,2.7829457364341086,1,0.012362637362637362,1
5.205,1466,111,62,0,3,0,1,3,0.24010914051841747,7.37037037037037,0,0.13983628922237382,1
5.458,11059,267,256,7,12,0,0,28,0.1957681526358622,6.578313253012048,0,0.14612532778732254,1
5.708,45033,91,554,1,0,0,0,0,0.0012213265827282216,9.0,0,0.012835032087580219,1
5.007,595,61,22,0,0,0,1,3,0.39663865546218485,5.945945945945946,0,0.1815126050420168,1
5.304,495,57,25,1,0,0,0,0,0.33535353535353535,3.878787878787879,0,0.1414141414141414,1
6.06,301363,116036,3717,6,52,10,27,107,0.1506256574297442,5.613352898019076,354,0.09055192575067278,1
5.407,166987,638,2112,0,0,0,0,0,0.04364411600903064,6.5,3,0.013168689778246211,1
6.056,50310,49152,27,1,0,3,0,0,0.04144305307096005,10.0,0,0.006618962432915921,1
5.134,54,53,2,0,0,1,0,1,0.4074074074074074,3.3333333333333335,0,0.037037037037037035,1
4.796,90,34,7,0,0,0,0,1,0.2777777777777778,7.0,0,0.08888888888888889,1
6.101,63224,281,1411,0,20,5,14,45,0.11653802353536631,6.244532803180914,47,0.08582183980766797,1
5.445,234,72,8,0,0,0,0,2,0.32905982905982906,6.5,0,0.09401709401709402,1
5.325,856,108,41,0,0,0,0,3,0.27102803738317754,6.666666666666667,0,0.12032710280373832,1
5.407,2363,90,81,0,4,0,0,0,0.20397799407532796,5.974025974025974,0,0.14600084638171815,1
6.136,1529,85,19,0,0,0,0,0,0.41399607586657944,6.8,4,0.07390451275343361,1
3.642,205,65,7,0,0,0,0,0,0.8780487804878049,2.0,0,0.03902439024390244,1
5.304,99004,1120,2605,0,1,6,4,81,0.4894751727202941,6.175287356321839,52,0.1159953133206739,1
5.724,95101,3144,1670,1,10,0,22,306,0.2957277000241848,5.309882065880439,75,0.05694997949548375,1
5.612,161917,2289,3168,4,36,9,14,24,0.26833501114768676,5.717248621685481,376,0.12017268106499009,1
5.563,15427,309,501,2,0,0,4,46,0.31730083619627925,6.225806451612903,39,0.07914695015233034,1
6.012,130587,90125,27,1,0,5,0,0,0.032828688920030324,3.0,0,0.000949558531859986,1
6.056,50309,49152,26,1,0,3,0,0,0.041443876841121864,10.0,0,0.006599216839929237,1
5.849,25868,329,641,0,10,6,4,0,0.21339106231637545,9.468354430379748,86,0.13537961960723674,1
5.817,3062,3061,2,2,0,0,0,0,0.1077726975832789,9.96,0,0.0022860875244937948,1
4.597,33,32,2,1,0,0,0,1,0.5151515151515151,6.0,0,0.06060606060606061,1
5.688,174018,3699,6554,4,36,9,14,24,0.2619384201634314,5.722149410222805,378,0.13091749129400407,1
5.728,108212,18185,274,4,24,8,21,258,0.28237164085314015,5.638297872340425,54,0.05964218386130928,1
7.363,9129,658,141,1,0,2,0,6,0.4739840070106255,4.809523809523809,0,0.07262569832402235,1
5.506,66083,785,1524,6,7,6,8,322,0.2670126961548356,4.919649379108838,49,0.18236157559432833,1
6.096,1190,86,15,1,0,0,0,0,0.3873949579831933,8.23404255319149,11,0.073109243697479,1
5.62,78051,1264,1630,10,8,6,9,385,0.2640965522542953,5.0006839945280435,50,0.16180446118563505,1
4.981,108,50,6,0,0,0,0,2,0.25925925925925924,5.5,0,0.07407407407407407,1
5.016,763,78,30,0,0,0,0,9,0.30930537352555704,6.916666666666667,0,0.16644823066841416,1
5.165,1439,134,16,1,0,0,0,0,0.5079916608756081,2.2037037037037037,0,0.0118137595552467,1
5.319,42538,343,1454,1,11,0,8,65,0.2637406554139828,6.009933774834437,47,0.22786684846490196,1
6.121,4498,2999,74,0,0,1,1,7,0.09893285904846598,4.173076923076923,0,0.07047576700755892,1
5.562,66761,436,1980,3,8,4,10,25,0.2765386977426941,6.45195530726257,72,0.1473165470858735,1
5.672,1426784,91,17839,1,0,0,0,0,3.924910848453585e-05,9.0,0,0.012519764729629713,1
5.507,9827,291,317,0,2,2,0,0,0.20179098402360843,8.541666666666666,14,0.18123537193446626,1
5.617,77394,1172,1628,10,8,6,9,395,0.2661317414786676,4.975359342915811,49,0.1634106003049332,1
5.348,434,94,18,0,0,0,1,4,0.3064516129032258,5.0,0,0.08986175115207373,1
5.532,541,55,22,0,1,0,1,1,0.24214417744916822,4.684210526315789,0,0.08872458410351201,1
6.006,112002,112002,1,1,0,2,0,0,0.033088694844734916,0.0,0,3.5713647970571955e-05,1
6.014,93545,93127,17,1,0,2,0,0,0.0372120369875461,5.0,0,0.00029932118231867016,1
5.187,1476,105,19,0,0,0,0,0,0.5094850948509485,2.135593220338983,0,0.013550135501355014,1
5.13,5104,459,141,0,1,0,0,2,0.2568573667711599,8.185185185185185,3,0.1588949843260188,1
5.66,621,100,9,0,0,0,0,0,0.16264090177133655,5.0,0,0.03542673107890499,1
6.009,109547,109371,10,0,0,0,0,0,0.034167982692360356,4.857142857142857,0,0.0001825700384309931,1
5.155,1456,126,17,0,0,0,0,0,0.5068681318681318,2.103448275862069,0,0.012362637362637362,1
6.119,5050,5050,1,0,0,1,1,1,0.16217821782178218,3.4685314685314683,0,0.0029702970297029703,1
5.639,83922,2504,1635,10,8,6,9,384,0.26109959247873027,4.9986310746064335,50,0.15286813946283453,1
5.984,441496,441495,2,1,0,0,0,0,0.14532181492018048,10.902439024390244,23,0.0302154492905938,1
5.685,19191,637,237,1,0,1,0,0,0.0637277890677922,6.285714285714286,0,0.016570267312802877,1
6.001,62055,62055,1,1,0,5,0,0,0.03795020546289582,0.0,0,3.222947385383934e-05,1
4.594,37,37,1,0,0,0,0,1,0.5405405405405406,3.3333333333333335,0,0.02702702702702703,1
6.043,73150,71832,27,2,0,0,0,0,0.03737525632262474,9.857142857142858,12,0.00050580997949419,1
6.02,53853,53628,10,0,0,0,0,0,0.032700128126566766,5.0,0,0.0006313483000018569,1
5.507,66108,785,1523,6,7,2,8,321,0.2669268469776729,4.912216532553036,48,0.18247413323652206,1
5.126,481,232,10,0,0,0,0,2,0.2806652806652807,7.444444444444445,0,0.11642411642411643,1
4.72,343,342,2,1,0,0,0,0,0.25072886297376096,8.0,0,0.008746355685131196,1
5.301,5513,123,188,1,1,0,0,17,0.25267549428623254,7.651162790697675,3,0.20823508071830218,1
5.687,150688,3621,2880,3,15,13,12,16,0.26552877468677,5.768348623853211,380,0.11354586961138245,1
5.901,111444,7566,2112,4,4,5,5,525,0.29468612038333153,5.929765886287625,132,0.09655073400093321,1
4.618,54,27,3,0,1,0,0,1,0.2777777777777778,6.0,0,0.14814814814814814,1
5.215,97,49,6,0,1,0,0,2,0.32989690721649484,8.0,0,0.1134020618556701,1
4.209,118,25,20,0,0,0,0,0,0.5508474576271186,2.1333333333333333,0,0.16101694915254236,1
4.502,60,25,4,0,0,0,0,1,0.3,7.0,0,0.2,1
5.196,212,47,11,1,0,0,0,1,0.2688679245283019,8.4,2,0.08490566037735849,1
5.66,621,100,9,0,0,0,0,0,0.16264090177133655,5.0,0,0.03542673107890499,1
5.37,10320,240,365,1,0,0,1,30,0.2755813953488372,6.942760942760943,16,0.20843023255813953,1
6.165,2006,84,25,0,0,0,0,0,0.38035892323030907,8.31081081081081,19,0.06081754735792622,1
5.645,29145,29144,2,2,0,0,0,0,0.03400240178418253,9.96,0,0.0002401784182535598,1
5.186,1466,121,18,0,0,0,0,0,0.40313778990450205,2.746153846153846,1,0.01296043656207367,1
5.278,117,81,4,0,0,1,0,2,0.26495726495726496,5.0,0,0.13675213675213677,1
4.995,198,197,2,1,0,0,0,1,0.46464646464646464,2.2857142857142856,0,0.010101010101010102,1
5.529,160973,1570,3112,5,39,11,14,24,0.26224273635951373,5.756182795698924,377,0.15336112267274637,1
5.612,8998,1000,181,0,1,0,2,21,0.2941764836630362,5.354700854700854,0,0.097799511002445,1
5.399,141166,4187,2558,3,36,5,12,82,0.28777467662184947,5.860955056179775,406,0.11938427100009917,1
4.431,27,27,1,1,0,0,0,1,0.4074074074074074,6.0,0,0.037037037037037035,1
5.319,1305,102,18,0,0,0,0,1,0.4528735632183908,2.523076923076923,1,0.014559386973180077,1
6.036,1563,1554,3,1,0,3,0,0,0.04990403071017274,0.0,0,0.0012795905310300703,1
4.682,47,47,1,1,0,0,0,1,0.5957446808510638,4.5,0,0.02127659574468085,1
5.562,66761,436,1980,3,8,4,10,25,0.2765386977426941,6.45195530726257,72,0.1473165470858735,1
4.667,66,65,2,1,0,1,0,0,0.2727272727272727,0.0,0,0.030303030303030304,1
4.016,27834,27540,9,1,3,3,0,0,0.2605087303298125,6.0,0,0.019652223898828772,1
5.126,1249,128,52,0,0,0,0,2,0.31705364291433147,4.37037037037037,0,0.18574859887910328,1
5.347,126,59,7,1,0,0,0,2,0.2777777777777778,5.5,0,0.11904761904761904,1
4.934,1453,92,55,0,0,0,0,4,0.24707501720578115,6.363636363636363,1,0.22161046111493463,1
